"","year","GEOID","sex","raceName","lAge","population","deaths","life_expectancy","LE_lci","LE_uci"
"65",2013,"06009","TOTAL","White",0,1272,0,80.1924544728657,79.474119508523,80.9107894372083
"66",2013,"06009","TOTAL","White",50,15754,66,33.1255988744902,32.6319450261501,33.6192527228302
"67",2013,"06013","FEMALE","Asian",0,3443,0,91.2000483731194,90.3609917598257,92.0391049864132
"68",2013,"06013","FEMALE","Asian",50,34236,49,41.6610877579872,40.8207664919034,42.501409024071
"69",2013,"06013","FEMALE","Black",0,2580,29,78.6394175358838,77.9431594511625,79.3356756206052
"70",2013,"06013","FEMALE","Black",50,20333,117,31.9997163125225,31.4297796134702,32.5696530115749
"71",2013,"06013","FEMALE","Latino",0,11424,42,87.6646438010646,86.9667947621317,88.3624928399975
"72",2013,"06013","FEMALE","Latino",50,37011,72,38.5485808960521,37.8538888519558,39.2432729401484
"73",2013,"06013","FEMALE","Total",0,30239,122,84.3042648339737,84.1142052103834,84.4943244575641
"74",2013,"06013","FEMALE","Total",50,214066,578,35.7962291472978,35.6280429408233,35.9644153537723
"75",2013,"06013","FEMALE","White",0,10092,28,83.8167502024444,83.5784361408729,84.0550642640159
"76",2013,"06013","FEMALE","White",50,116297,320,35.1657272537957,34.9721360070688,35.3593185005225
"77",2013,"06013","MALE","Asian",0,3539,0,86.115869362033,85.4287417620298,86.8029969620363
"78",2013,"06013","MALE","Asian",50,28155,61,37.1019538437083,36.4233991871341,37.7805085002825
"79",2013,"06013","MALE","Black",0,2653,33,71.9630788672183,71.2201355382386,72.706022196198
"80",2013,"06013","MALE","Black",50,17186,134,27.6640266418276,27.1097482906885,28.2183049929667
"81",2013,"06013","MALE","Latino",0,11911,58,82.8481708371078,82.0899695330475,83.6063721411681
"82",2013,"06013","MALE","Latino",50,36527,129,35.1414604210703,34.3805062640769,35.9024145780636
"83",2013,"06013","MALE","Total",0,31234,145,79.7449864386152,79.5447478528939,79.9452250243365
"84",2013,"06013","MALE","Total",50,203014,811,32.4788994843672,32.3132299927353,32.6445689759991
"85",2013,"06013","MALE","White",0,10355,31,79.5267997581292,79.2678686989999,79.7857308172586
"86",2013,"06013","MALE","White",50,115029,464,32.0631893561249,31.8723989672475,32.2539797450022
"87",2013,"06013","TOTAL","Asian",0,6982,0,88.798075399966,88.2489498151862,89.3472009847458
"88",2013,"06013","TOTAL","Asian",50,62391,110,39.5706324704462,39.0233835219099,40.1178814189826
"89",2013,"06013","TOTAL","Black",0,5233,62,75.4155389282776,74.8983737581038,75.9327040984514
"90",2013,"06013","TOTAL","Black",50,37519,251,30.0330011832454,29.628261581206,30.4377407852848
"91",2013,"06013","TOTAL","Latino",0,23335,100,85.213080668617,84.6965260469498,85.7296352902842
"92",2013,"06013","TOTAL","Latino",50,73538,201,36.993666233694,36.478957862668,37.50837460472
"93",2013,"06013","TOTAL","Total",0,61473,267,82.0917444921586,81.9517582677262,82.231730716591
"94",2013,"06013","TOTAL","Total",50,417080,1389,34.2432288374234,34.1236811572935,34.3627765175533
"95",2013,"06013","TOTAL","White",0,20447,59,81.7077617309948,81.5292145252007,81.886308936789
"96",2013,"06013","TOTAL","White",50,231326,784,33.6854213297681,33.5478128746214,33.8230297849148
"97",2013,"06015","TOTAL","Total",0,1592,0,79.5441959884618,78.7784940062937,80.30989797063
"98",2013,"06015","TOTAL","Total",50,10285,51,31.5176630794112,30.8229498976271,32.2123762611953
"99",2013,"06015","TOTAL","White",0,767,0,79.2630256748913,78.3826672350347,80.1433841147479
"100",2013,"06015","TOTAL","White",50,7492,39,31.2663617026067,30.5203433813147,32.0123800238987
"101",2013,"06017","FEMALE","Total",0,3885,0,84.6491897835718,84.2305035123493,85.0678760547942
"102",2013,"06017","FEMALE","Total",50,41016,96,35.7521937605423,35.3724418962949,36.1319456247896
"103",2013,"06017","FEMALE","White",0,2628,0,84.1754541092721,83.7246564446485,84.6262517738958
"104",2013,"06017","FEMALE","White",50,34465,82,35.4427356421458,35.0518595225333,35.8336117617583
"105",2013,"06017","MALE","Total",0,4060,10,80.2304699285467,79.7567180318982,80.7042218251952
"106",2013,"06017","MALE","Total",50,39236,146,32.9112016846981,32.5357054982415,33.2866978711546
"107",2013,"06017","MALE","White",0,2767,0,80.2965548833663,79.8070234504846,80.7860863162479
"108",2013,"06017","MALE","White",50,33137,132,32.6149355144987,32.2282859696291,33.0015850593684
"109",2013,"06017","TOTAL","Total",0,7945,19,82.1906864775771,81.8614287663851,82.5199441887691
"110",2013,"06017","TOTAL","Total",50,80252,242,34.3388790806794,34.0701070946747,34.6076510666841
"111",2013,"06017","TOTAL","White",0,5395,0,81.8454417865854,81.4969300009797,82.1939535721912
"112",2013,"06017","TOTAL","White",50,67602,214,34.0292531101889,33.7525225839591,34.3059836364188
"113",2013,"06019","FEMALE","Asian",0,3298,22,85.2680173931767,84.3702964835917,86.1657383027617
"114",2013,"06019","FEMALE","Asian",50,13413,34,37.1641731073612,36.3125285338986,38.0158176808239
"115",2013,"06019","FEMALE","Black",0,1907,35,75.6286596391125,74.501642572412,76.755676705813
"116",2013,"06019","FEMALE","Black",50,7354,67,29.6915685389886,28.7128808956518,30.6702561823254
"117",2013,"06019","FEMALE","Latino",0,24781,169,84.1057481869712,83.6186120386048,84.5928843353376
"118",2013,"06019","FEMALE","Latino",50,59198,198,36.0831073219686,35.6029664585454,36.5632481853919
"119",2013,"06019","FEMALE","Total",0,38837,289,81.501393918719,81.2842831101525,81.7185047272855
"120",2013,"06019","FEMALE","Total",50,144405,576,33.7672956939371,33.5770899212433,33.957501466631
"121",2013,"06019","FEMALE","White",0,7267,57,80.4773698201645,80.1471970560276,80.8075425843014
"122",2013,"06019","FEMALE","White",50,61093,268,32.8532486545486,32.6167633089785,33.0897340001186
"123",2013,"06019","MALE","Asian",0,3460,31,80.0570102611287,79.225790714466,80.8882298077914
"124",2013,"06019","MALE","Asian",50,11955,40,33.0428465145952,32.2817526720839,33.8039403571066
"125",2013,"06019","MALE","Black",0,1966,46,70.5086980316009,69.4576224903166,71.5597735728853
"126",2013,"06019","MALE","Black",50,7685,75,26.6027560739323,25.7610310749595,27.4444810729051
"127",2013,"06019","MALE","Latino",0,25712,157,78.7345887643397,78.3021786508901,79.1669988777893
"128",2013,"06019","MALE","Latino",50,61077,347,32.0792385077757,31.6565335767241,32.5019434388273
"129",2013,"06019","MALE","Total",0,40232,297,76.6102818477268,76.3931871542329,76.8273765412207
"130",2013,"06019","MALE","Total",50,141830,875,30.117467063547,29.9338955563342,30.3010385707597
"131",2013,"06019","MALE","White",0,7536,55,75.8472136518503,75.5049550075127,76.1894722961879
"132",2013,"06019","MALE","White",50,58285,392,29.2092419051492,28.9745295612529,29.4439542490456
"133",2013,"06019","TOTAL","Asian",0,6758,53,82.5557998976284,81.9355898921883,83.1760099030685
"134",2013,"06019","TOTAL","Asian",50,25368,74,35.1979479567984,34.6210203970512,35.7748755165455
"135",2013,"06019","TOTAL","Black",0,3873,81,73.0172554017956,72.238780759424,73.7957300441672
"136",2013,"06019","TOTAL","Black",50,15039,142,28.2267487031923,27.5742100747394,28.8792873316453
"137",2013,"06019","TOTAL","Latino",0,50493,326,81.3697588903062,81.0427123333188,81.6968054472936
"138",2013,"06019","TOTAL","Latino",50,120275,545,34.088284303286,33.7669069198673,34.4096616867047
"139",2013,"06019","TOTAL","Total",0,79069,586,79.0636388098141,78.9082427625638,79.2190348570643
"140",2013,"06019","TOTAL","Total",50,286235,1451,31.997370956563,31.8635840543725,32.1311578587535
"141",2013,"06019","TOTAL","White",0,14803,112,78.1313468876119,77.8888638553848,78.373829919839
"142",2013,"06019","TOTAL","White",50,119378,660,31.0940791420599,30.9252793934581,31.2628788906616
"143",2013,"06021","TOTAL","Total",0,1964,0,79.5937836610801,78.8506840135736,80.3368833085865
"144",2013,"06021","TOTAL","Total",50,9494,45,31.3077428669432,30.6546686159354,31.960817117951
"145",2013,"06021","TOTAL","White",0,728,0,79.5660105358518,78.7886239377419,80.3433971339617
"146",2013,"06021","TOTAL","White",50,6012,35,30.3034831251113,29.575011144213,31.0319551060097
"147",2013,"06023","FEMALE","Total",0,3651,26,80.1444792637487,79.6039915715672,80.6849669559303
"148",2013,"06023","FEMALE","Total",50,22792,119,32.6488267739587,32.2179549490926,33.0796985988247
"149",2013,"06023","FEMALE","White",0,2216,0,80.7412897311447,80.2140893649085,81.2684900973809
"150",2013,"06023","FEMALE","White",50,18656,104,32.5112889711638,32.0615868250125,32.9609911173152
"151",2013,"06023","MALE","Total",0,3817,22,75.1924983659043,74.6434909406313,75.7415057911773
"152",2013,"06023","MALE","Total",50,22177,185,29.1334543002529,28.70147289196,29.5654357085458
"153",2013,"06023","MALE","White",0,2302,14,75.1431241186783,74.5310110612081,75.7552371761484
"154",2013,"06023","MALE","White",50,18377,150,29.0757905247689,28.6270016833746,29.5245793661633
"155",2013,"06023","TOTAL","Total",0,7468,48,77.4749981287669,77.0813778016714,77.8686184558623
"156",2013,"06023","TOTAL","Total",50,44969,304,30.9146732305287,30.6068962170565,31.2224502440008
"157",2013,"06023","TOTAL","White",0,4518,28,77.5165547969024,77.0834649145421,77.9496446792626
"158",2013,"06023","TOTAL","White",50,37033,254,30.8172834059577,30.4965810051802,31.1379858067353
"159",2013,"06025","FEMALE","Latino",0,6785,17,87.6506708089819,86.8261048189509,88.475236799013
"160",2013,"06025","FEMALE","Latino",50,21751,58,38.6804681265543,37.8651862281372,39.4957500249714
"161",2013,"06025","FEMALE","Total",0,7524,18,86.4248720880288,85.7658424217569,87.0839017543006
"162",2013,"06025","FEMALE","Total",50,26919,88,37.6854631623295,37.0438692841196,38.3270570405394
"163",2013,"06025","MALE","Latino",0,7087,25,79.8044125101996,79.1211162689088,80.4877087514904
"164",2013,"06025","MALE","Latino",50,19394,96,32.2416195649896,31.5869891857565,32.8962499442226
"165",2013,"06025","MALE","Total",0,7889,26,79.0062858308809,78.4607597042522,79.5518119575096
"166",2013,"06025","MALE","Total",50,26378,139,31.4144653641646,30.9036984391662,31.925232289163
"167",2013,"06025","MALE","White",0,593,0,77.0174459579985,76.0253143069148,78.0095776090821
"168",2013,"06025","MALE","White",50,4834,37,28.6001740206342,27.7222739791954,29.4780740620729
"169",2013,"06025","TOTAL","Latino",0,13872,42,83.5243452131255,82.9883215735571,84.060368852694
"170",2013,"06025","TOTAL","Latino",50,41145,154,35.5378836464535,35.0177437787439,36.0580235141631
"171",2013,"06025","TOTAL","Total",0,15413,44,82.4387741468936,82.0095423781826,82.8680059156046
"172",2013,"06025","TOTAL","Total",50,53297,227,34.5017196496474,34.0940103037911,34.9094289955037
"173",2013,"06025","TOTAL","White",0,1134,0,80.0101169169749,79.2286253092827,80.7916085246671
"174",2013,"06025","TOTAL","White",50,8880,61,31.2201812023287,30.5070912127909,31.9332711918665
"175",2013,"06027","TOTAL","Total",0,1067,0,84.1033492025264,83.2237875122219,84.9829108928309
"176",2013,"06027","TOTAL","Total",50,7207,28,34.7587668208922,33.9142699521544,35.6032636896301
"177",2013,"06027","TOTAL","White",0,453,0,84.4234059865889,83.5275994003453,85.3192125728325
"178",2013,"06027","TOTAL","White",50,5300,23,34.4234059865889,33.5275994003453,35.3192125728325
"179",2013,"06029","FEMALE","Black",0,1868,17,75.8686889638749,74.7894148081559,76.947963119594
"180",2013,"06029","FEMALE","Black",50,6557,51,29.558177848876,28.6216734506341,30.494682247118
"181",2013,"06029","FEMALE","Latino",0,22177,147,83.5193182717708,82.9619159535301,84.0767205900115
"182",2013,"06029","FEMALE","Latino",50,50240,158,35.426762345331,34.8729298586422,35.9805948320197
"183",2013,"06029","FEMALE","Total",0,34718,211,79.9465140308108,79.7206292182269,80.1723988433947
"184",2013,"06029","FEMALE","Total",50,131351,607,32.2722266489535,32.0740145073694,32.4704387905376
"185",2013,"06029","FEMALE","White",0,8675,37,78.4140323425074,78.0975597118176,78.7305049731972
"186",2013,"06029","FEMALE","White",50,64284,366,31.0837158253299,30.8456622958714,31.3217693547884
"187",2013,"06029","MALE","Black",0,1939,28,71.5364560005395,70.5503641541111,72.522547846968
"188",2013,"06029","MALE","Black",50,7921,65,25.9734339501464,25.1151909736207,26.8316769266721
"189",2013,"06029","MALE","Latino",0,22920,133,79.185775577872,78.6411272484544,79.7304239072895
"190",2013,"06029","MALE","Latino",50,53087,281,32.3631361014857,31.8147367775127,32.9115354254587
"191",2013,"06029","MALE","Total",0,36039,242,75.5920222921371,75.3636332689492,75.820411315325
"192",2013,"06029","MALE","Total",50,134490,888,29.1109265233958,28.9136765378325,29.3081765089591
"193",2013,"06029","MALE","White",0,9078,66,73.7951911270494,73.4576586001347,74.132723653964
"194",2013,"06029","MALE","White",50,64630,510,27.8454864627596,27.6104666115692,28.0805063139501
"195",2013,"06029","TOTAL","Asian",0,1684,8,85.5896332448019,84.5632126228568,86.6160538667469
"196",2013,"06029","TOTAL","Asian",50,12927,35,36.792628837346,35.8097379780263,37.7755196966658
"197",2013,"06029","TOTAL","Black",0,3807,45,73.2338682476255,72.4915587003369,73.9761777949142
"198",2013,"06029","TOTAL","Black",50,14478,116,27.775711303951,27.131757316285,28.4196652916171
"199",2013,"06029","TOTAL","Latino",0,45097,280,81.2524644398185,80.8613865373752,81.6435423422618
"200",2013,"06029","TOTAL","Latino",50,103327,439,33.8856809554791,33.4949141140295,34.2764477969287
"201",2013,"06029","TOTAL","Total",0,70757,453,77.7056495078791,77.5433009242308,77.8679980915274
"202",2013,"06029","TOTAL","Total",50,265841,1495,30.696386932485,30.5554423666617,30.8373314983083
"203",2013,"06029","TOTAL","White",0,17753,103,75.9513787063597,75.7143660549362,76.1883913577832
"204",2013,"06029","TOTAL","White",50,128914,876,29.4635530618536,29.2946828316199,29.6324232920872
"205",2013,"06031","FEMALE","Total",0,5829,27,81.8656787200752,81.2454682994893,82.4858891406611
"206",2013,"06031","FEMALE","Total",50,19488,82,33.8104856973774,33.2345281268455,34.3864432679093
"207",2013,"06031","FEMALE","White",0,1441,10,80.8455351025989,80.0057872549101,81.6852829502876
"208",2013,"06031","FEMALE","White",50,8387,42,32.7086331130743,32.0025164187256,33.414749807423
"209",2013,"06031","MALE","Total",0,6173,35,78.7442121865846,78.1349626752135,79.3534616979557
"210",2013,"06031","MALE","Total",50,26494,129,31.4023938815862,30.831859676395,31.9729280867774
"211",2013,"06031","MALE","White",0,1636,8,78.3557880049398,77.5439859700586,79.1675900398211
"212",2013,"06031","MALE","White",50,10617,51,30.3752602831546,29.6676869153738,31.0828336509354
"213",2013,"06031","TOTAL","Latino",0,7677,38,82.4279009320276,81.461884760503,83.3939171035523
"214",2013,"06031","TOTAL","Latino",50,19696,83,34.9427253075714,33.9727694527462,35.9126811623966
"215",2013,"06031","TOTAL","Total",0,12002,62,80.167991301487,79.7303774208127,80.6056051821614
"216",2013,"06031","TOTAL","Total",50,45982,211,32.5925534032958,32.1852678905747,32.9998389160169
"217",2013,"06031","TOTAL","White",0,3077,18,79.0190174980916,78.4156896688189,79.6223453273643
"218",2013,"06031","TOTAL","White",50,19004,93,31.5403593472337,31.0381231711854,32.0425955232821
"219",2013,"06033","FEMALE","Total",0,1839,0,79.5728693959948,78.9104105228819,80.2353282691076
"220",2013,"06033","FEMALE","Total",50,12672,96,31.4028607220081,30.838237708479,31.9674837355372
"221",2013,"06033","FEMALE","White",0,992,0,79.4960839595591,78.795870734774,80.1962971843442
"222",2013,"06033","FEMALE","White",50,10153,81,31.0783331033623,30.4769702759337,31.679695930791
"223",2013,"06033","MALE","Total",0,1856,17,72.1884007349039,71.3588618013246,73.0179396684832
"224",2013,"06033","MALE","Total",50,12060,146,27.6132679119263,27.0859585931108,28.1405772307419
"225",2013,"06033","MALE","White",0,992,0,72.5971976879868,71.7113383751908,73.4830570007829
"226",2013,"06033","MALE","White",50,9582,125,27.1779919184482,26.6171982254728,27.7387856114237
"227",2013,"06033","TOTAL","Total",0,3695,25,75.226860833097,74.6583338139678,75.7953878522262
"228",2013,"06033","TOTAL","Total",50,24732,242,29.4656266379744,29.0778423905876,29.8534108853612
"229",2013,"06033","TOTAL","White",0,1984,0,75.4870235299425,74.8832989778962,76.0907480819888
"230",2013,"06033","TOTAL","White",50,19735,206,29.0791568243795,28.6664901064208,29.4918235423382
"231",2013,"06035","TOTAL","Total",0,1510,0,85.0077907526684,83.926078318823,86.0895031865138
"232",2013,"06035","TOTAL","Total",50,11740,43,36.4015567744994,35.3303454221827,37.4727681268162
"233",2013,"06035","TOTAL","White",0,998,0,83.8844682110951,82.7904304015122,84.9785060206781
"234",2013,"06035","TOTAL","White",50,8995,39,35.4097230545055,34.3537839812902,36.4656621277208
"235",2013,"06037","FEMALE","Asian",0,34246,109,89.7650137968363,89.5274762564468,90.0025513372258
"236",2013,"06037","FEMALE","Asian",50,294851,477,40.8854342026108,40.657882709995,41.1129856952267
"237",2013,"06037","FEMALE","Black",0,21949,176,78.9770217307557,78.7492341390774,79.204809322434
"238",2013,"06037","FEMALE","Black",50,174156,1049,31.8997062271272,31.7140886013728,32.0853238528816
"239",2013,"06037","FEMALE","Latino",0,191031,723,86.7526463744936,86.5923162497648,86.9129764992224
"240",2013,"06037","FEMALE","Latino",50,691349,1537,38.2068657764955,38.0482695508693,38.3654620021217
"241",2013,"06037","FEMALE","Multi-Race",0,13070,38,99.394486149807,97.0355877519648,101.753384547649
"242",2013,"06037","FEMALE","Multi-Race",50,23219,48,50.6498596050335,48.2558986047481,53.0438206053189
"243",2013,"06037","FEMALE","Total",0,316679,1238,84.5558591139861,84.486308929364,84.6254092986081
"244",2013,"06037","FEMALE","Total",50,1729247,4867,36.0981173555003,36.0342734768686,36.1619612341321
"245",2013,"06037","FEMALE","White",0,55110,177,83.198819774202,83.0926997165045,83.3049398318994
"246",2013,"06037","FEMALE","White",50,537128,1691,34.6877977156913,34.6021326104712,34.7734628209114
"247",2013,"06037","MALE","Asian",0,37571,131,84.6401580662709,84.4273020611067,84.8530140714351
"248",2013,"06037","MALE","Asian",50,239732,664,36.2502250358567,36.0515217786202,36.4489282930932
"249",2013,"06037","MALE","Black",0,22698,265,72.3528019100888,72.1078921560594,72.5977116641182
"250",2013,"06037","MALE","Black",50,153674,1335,27.3604760532546,27.1743883953686,27.5465637111405
"251",2013,"06037","MALE","Latino",0,199775,882,81.5681877652949,81.4068955977369,81.7294799328529
"252",2013,"06037","MALE","Latino",50,668683,2771,34.1373314205679,33.9765022591167,34.298160582019
"253",2013,"06037","MALE","Multi-Race",0,13661,50,103.347779717961,98.9042533875082,107.791306048414
"254",2013,"06037","MALE","Multi-Race",50,21693,53,55.8055523895162,51.2179254094487,60.3931793695837
"255",2013,"06037","MALE","Total",0,333388,1536,79.6573089458922,79.5867878083467,79.7278300834378
"256",2013,"06037","MALE","Total",50,1670172,7824,32.2344389492204,32.1712749944539,32.2976029039869
"257",2013,"06037","MALE","White",0,58317,193,78.8813557118995,78.7727235459085,78.9899878778906
"258",2013,"06037","MALE","White",50,578096,2924,31.2310155392952,31.1465146617346,31.3155164168557
"259",2013,"06037","TOTAL","Asian",0,71817,240,87.3864783835799,87.2252066787087,87.5477500884511
"260",2013,"06037","TOTAL","Asian",50,534583,1141,38.762311329557,38.609390196659,38.915232462455
"261",2013,"06037","TOTAL","Black",0,44647,441,75.8063981087606,75.636550745325,75.9762454721963
"262",2013,"06037","TOTAL","Black",50,327830,2384,29.8153300187579,29.6817379807151,29.9489220568006
"263",2013,"06037","TOTAL","Latino",0,390806,1605,84.3048373832985,84.1898523944,84.4198223721969
"264",2013,"06037","TOTAL","Latino",50,1360032,4308,36.3636446102927,36.2495244130393,36.477764807546
"265",2013,"06037","TOTAL","Multi-Race",0,26731,88,100.220798245178,98.111607652648,102.329988837707
"266",2013,"06037","TOTAL","Multi-Race",50,44912,101,52.0824658232099,49.9238488636868,54.241082782733
"267",2013,"06037","TOTAL","Native Hawaiian and other Pacific Islander",0,1842,16,77.029101746932,75.7790817627178,78.2791217311463
"268",2013,"06037","TOTAL","Native Hawaiian and other Pacific Islander",50,8107,54,30.6319568249394,29.4272030350761,31.8367106148026
"269",2013,"06037","TOTAL","Total",0,650067,2774,82.1866843182257,82.1365088033568,82.2368598330946
"270",2013,"06037","TOTAL","Total",50,3399419,12691,34.2818057728734,34.2363226909417,34.3272888548051
"271",2013,"06037","TOTAL","White",0,113427,370,81.0259469326547,80.9490286916966,81.1028651736129
"272",2013,"06037","TOTAL","White",50,1115224,4615,32.9853498337272,32.9243797722995,33.046319895155
"273",2013,"06039","FEMALE","Total",0,5693,43,82.5016194789608,81.9790415500473,83.0241974078744
"274",2013,"06039","FEMALE","Total",50,24819,98,34.1459390929915,33.6796678534503,34.6122103325327
"275",2013,"06039","FEMALE","White",0,1073,14,81.2802212815149,80.4671831984883,82.0932593645415
"276",2013,"06039","FEMALE","White",50,12463,54,33.3897574524291,32.8480081445421,33.931506760316
"277",2013,"06039","MALE","Latino",0,4458,21,80.2196114570219,78.8966274156171,81.5425954984268
"278",2013,"06039","MALE","Latino",50,9742,50,33.6168002494263,32.2777346046675,34.9558658941852
"279",2013,"06039","MALE","Total",0,5919,26,77.0811504681087,76.5333716312939,77.6289293049236
"280",2013,"06039","MALE","Total",50,21676,145,30.5204905641204,30.0604395627392,30.9805415655015
"281",2013,"06039","MALE","White",0,1153,0,76.6584364835773,75.9147013908075,77.4021715763471
