"","year","GEOID","sex","raceName","lAge","population","deaths","life_expectancy","LE_lci","LE_uci"
"42",2017,"6005","TOTAL","White",50,10308.90139264,51,32.7843966408843,32.237011823025,33.3317814587437
"43",2017,"6007","FEMALE","Total",0,5700.7478940187,20,81.1309057709468,80.7514421463567,81.5103693955369
"44",2017,"6007","FEMALE","Total",50,33514.2122173353,157,33.1442053695303,32.8380339696531,33.4503767694076
"45",2017,"6007","FEMALE","White",0,3415.23354559,0,80.8469533731789,80.4448280765167,81.2490786698412
"46",2017,"6007","FEMALE","White",50,26124.95489435,130,32.7805733287728,32.4584128350999,33.1027338224456
"47",2017,"6007","MALE","Total",0,6188.2760395037,24,76.3112805646971,75.9060507529872,76.7165103764069
"48",2017,"6007","MALE","Total",50,32795.3217377127,242,29.7788319189299,29.4666481034525,30.0910157344073
"49",2017,"6007","MALE","White",0,3708.714385,13,75.9048427233777,75.4586666689877,76.3510187777677
"50",2017,"6007","MALE","White",50,25425.18984702,205,29.1987552245582,28.8705055314549,29.5270049176615
"51",2017,"6007","TOTAL","Total",0,11889.0239335224,44,78.5236790966156,78.2370464652523,78.8103117279788
"52",2017,"6007","TOTAL","Total",50,66309.533955048,399,31.4876452064695,31.2670613824208,31.7082290305181
"53",2017,"6007","TOTAL","White",0,7123.94793059,22,78.2429105137708,77.9306551720893,78.5551658554523
"54",2017,"6007","TOTAL","White",50,51550.14474137,335,31.023257172721,30.7908539019925,31.2556604434494
"55",2017,"6009","FEMALE","Total",0,870.797217469,0,85.320969223365,84.4027575552092,86.2391808915209
"56",2017,"6009","FEMALE","Total",50,8130.5573050607,27,36.543375664019,35.7383043380244,37.3484469900136
"57",2017,"6009","FEMALE","White",0,632.42508536,0,84.8419387644564,83.8985443718151,85.7853331570976
"58",2017,"6009","FEMALE","White",50,6920.93251841,25,35.9766586856954,35.1677736081684,36.7855437632223
"59",2017,"6009","MALE","Total",0,893.470933365,0,80.5300989026513,79.6065888675146,81.4536089377879
"60",2017,"6009","MALE","Total",50,8153.8618000128,42,32.8140862402254,32.0355400511335,33.5926324293174
"61",2017,"6009","MALE","White",0,645.25079421,0,79.3171130503885,78.3485756471732,80.2856504536037
"62",2017,"6009","MALE","White",50,6833.27927456,41,31.7436675044999,30.9812550439584,32.5060799650414
"63",2017,"6009","TOTAL","Total",0,1764.268150834,0,81.8165822751542,81.1020195296856,82.5311450206228
"64",2017,"6009","TOTAL","Total",50,16284.4191050735,69,34.6123224589462,34.0516562880408,35.1729886298517
"65",2017,"6009","TOTAL","White",0,1277.67587957,0,80.8294515602489,80.057895783855,81.6010073366427
"66",2017,"6009","TOTAL","White",50,13754.21179297,66,33.7856060769075,33.228303144781,34.3429090090339
"67",2017,"6011","TOTAL","Total",0,1656.90633144,0,83.1686282181057,82.2373421110565,84.0999143251549
"68",2017,"6011","TOTAL","Total",50,6701.0184631073,35,33.8038798201304,32.8938507746991,34.7139088655618
"69",2017,"6013","FEMALE","Asian",0,4123.93356634,13,89.9695966253366,89.2835650113919,90.6556282392814
"70",2017,"6013","FEMALE","Asian",50,38431.0294402,58,40.8176968907697,40.1534498410689,41.4819439404705
"71",2017,"6013","FEMALE","Black",0,2710.84650155,14,79.771433174233,79.1640198161791,80.3788465322868
"72",2017,"6013","FEMALE","Black",50,19868.71940992,93,32.1496307445635,31.6288853248967,32.6703761642303
"73",2017,"6013","FEMALE","Latino",0,11526.3955525,39,87.6676795360147,87.0470129798594,88.28834609217
"74",2017,"6013","FEMALE","Latino",50,43900.4864949,58,38.8433493709116,38.2295897590066,39.4571089828165
"75",2017,"6013","FEMALE","Total",0,31424.345268822,94,84.5137411012243,84.3348794637381,84.6926027387105
"76",2017,"6013","FEMALE","Total",50,213363.689780202,506,36.0526012302771,35.8974383420245,36.2077641185297
"77",2017,"6013","FEMALE","White",0,9778.1424808,22,83.920960116219,83.6836572131408,84.1582630192971
"78",2017,"6013","FEMALE","White",50,103887.8747889,274,35.4411291225113,35.2601369785157,35.6221212665068
"79",2017,"6013","MALE","Asian",0,4290.40637026,0,85.7812887191475,85.1427395901521,86.4198378481429
"80",2017,"6013","MALE","Asian",50,32232.8160359,68,37.1041705585702,36.487319163136,37.7210219540044
"81",2017,"6013","MALE","Black",0,2802.10828963,15,72.8371952182594,72.1429432907488,73.5314471457699
"82",2017,"6013","MALE","Black",50,16597.20535085,111,28.0918220296943,27.5654344771477,28.6182095822409
"83",2017,"6013","MALE","Latino",0,11986.6902111,50,82.4187022475738,81.8213297468448,83.0160747483029
"84",2017,"6013","MALE","Latino",50,44310.1622048,138,34.7631300822745,34.1750252257447,35.3512349388043
"85",2017,"6013","MALE","Total",0,32659.843179417,124,80.1453563390419,79.9544933381345,80.3362193399493
"86",2017,"6013","MALE","Total",50,198847.211321667,731,32.8447337183309,32.6891416463184,33.0003257903433
"87",2017,"6013","MALE","White",0,10169.2694929,38,79.9435498296604,79.6850240245265,80.2020756347943
"88",2017,"6013","MALE","White",50,99809.55927,384,32.4898978164265,32.3080392696188,32.6717563632342
"89",2017,"6013","TOTAL","Asian",0,8414.3399366,20,87.8747685642742,87.3946468461387,88.3548902824098
"90",2017,"6013","TOTAL","Asian",50,70663.8454761,126,39.1508548648336,38.6912309280902,39.610478801577
"91",2017,"6013","TOTAL","Black",0,5512.95479118,29,76.2231172282013,75.750903080481,76.6953313759216
